iter	RMSE
237	0.02752505886
238	0.02744854503
239	0.02742949855
240	0.02734875588
241	0.02725154545
242	0.02721776331
243	0.02713401463
244	0.02709876952
245	0.02701248714
246	0.02694727379
247	0.02689235784
248	0.02685421984
249	0.0267909451
250	0.02673882747
251	0.02671790865
252	0.02666533487
253	0.02663584768
254	0.02656200409
255	0.02646842239
256	0.02643164771
257	0.02642060057
258	0.02637097673
259	0.02629452687
260	0.02623690468
261	0.02617145656
262	0.02614692315
263	0.02610787447
264	0.02607726475
265	0.02601920468
266	0.02600274993
267	0.02596368036
268	0.02593209662
269	0.02586631379
270	0.02580841743
271	0.02573120953
272	0.02568715837
273	0.02564582115
274	0.02559447467
275	0.02551082541
276	0.02542981216
277	0.02540022606
278	0.02532642392
279	0.02524657801
280	0.02517485191
281	0.02511159015
282	0.02508478023
283	0.02506090036
284	0.02502853645
285	0.02497115877
286	0.02492746599
287	0.02488793312
288	0.02480983283
289	0.02478575038
290	0.02471982671
291	0.02465587574
292	0.02462042177
293	0.0245886034
294	0.02455161088
295	0.02450583664
296	0.02444977621
297	0.02442048664
298	0.02438937206
299	0.02436032211
300	0.0242870612
301	0.02426659399
302	0.02420126686
303	0.02414343265
304	0.02410189943
305	0.02404237579
306	0.02401779174
307	0.02396632877
308	0.02390661825
309	0.02384086276
310	0.02377992911
311	0.02374651148
312	0.02371596939
313	0.02365331049
314	0.02362223638
315	0.02359130557
316	0.02355433248
317	0.023508643
318	0.02347062486
319	0.02343746549
320	0.02338711376
321	0.02332697284
322	0.02330521463
323	0.02327958939
324	0.023240435
325	0.0232009089
326	0.02317245746
327	0.02311667226
328	0.02308556413
329	0.02305715603
330	0.02299702919
331	0.02295430733
332	0.02292564926
333	0.02288920346
334	0.02283442107
335	0.0227821762
336	0.0227252901
337	0.02266829633
338	0.02262626113
339	0.02259680264
340	0.02254633404
341	0.02248896788
342	0.02243324557
343	0.02241420842
344	0.0223856408
345	0.02235649028
346	0.02230570524
347	0.02227906746
348	0.0222560675
349	0.02220254154
350	0.02218289741
351	0.0221612852
352	0.02214413906
353	0.02209231752
354	0.02207470859
355	0.02202636506
356	0.02196717943
357	0.02192198419
358	0.02187739652
359	0.021826734
360	0.0217712293
361	0.02173244344
362	0.02169286662
363	0.02166274858
364	0.02162744783
365	0.02158132931
366	0.0215628895
367	0.0215323438
368	0.02148140375
369	0.02143530222
370	0.02141870125
371	0.02137520477
372	0.02133571162
373	0.02132158553
374	0.02127644712
375	0.02124504601
376	0.02122219694
377	0.02118532661
378	0.02114518576
379	0.02112801985
380	0.02107821771
381	0.02103495091
382	0.02100379155
383	0.02099000497
384	0.02094401194
385	0.02091605977
386	0.02089644327
387	0.02087616211
388	0.02085536908
389	0.02081212868
390	0.02077437761
391	0.02074490945
392	0.02071525082
393	0.02066886217
394	0.02064119036
395	0.02062991013
396	0.02060975265
397	0.02056696599
398	0.02052740033
399	0.02049726946
400	0.02045835772
401	0.02042557248
402	0.02038004504
403	0.02034796294
404	0.02030340605
405	0.02025549005
406	0.02021283355
407	0.02017015388
408	0.02015651079
409	0.02013895795
410	0.02009939391
411	0.02008439717
412	0.02005020034
413	0.02002127372
414	0.01998054594
415	0.019939009
416	0.01991984216
417	0.01988112165
418	0.01986047026
419	0.01983023039
420	0.01978668735
421	0.01975151829
422	0.01972332569
423	0.01968843894
424	0.01966802323
425	0.01965078511
426	0.01962301123
427	0.01960604907
428	0.01958148154
429	0.01956372598
430	0.01955200364
431	0.01953941822
432	0.01949583224
433	0.01945939854
434	0.01942288918
435	0.01940137364
436	0.01936660699
437	0.01935261024
438	0.01931535003
439	0.01929778776
440	0.01927766472
441	0.01923715981
442	0.01919922961
443	0.01916194797
444	0.01913649295
445	0.01912285032
446	0.01910472752
447	0.01906985841
448	0.019052001
449	0.01902157321
450	0.01898947276
451	0.01895729793
452	0.01894371101
453	0.01890558921
454	0.01887888204
455	0.01884614952
456	0.01882355669
457	0.01880073461
458	0.01878222635
459	0.01874634618
460	0.01872912478
461	0.01870831211
462	0.01868474272
463	0.01866544156
464	0.01865904494
465	0.01862129517
466	0.01860081327
467	0.01856574139
468	0.01853323855
469	0.01851542657
470	0.01849314318
471	0.01847397119
472	0.01844498019
473	0.01842795838
474	0.0183975102
475	0.01836276333
476	0.01833411098
477	0.01831410745
478	0.01827998238
479	0.01825713847
480	0.01822504853
481	0.01819708986
482	0.01816293753
483	0.01815015112
484	0.01811469859
485	0.01809906832
486	0.01806456359
487	0.01804645745
488	0.01802588687
489	0.01799578109
490	0.01796532378
491	0.01794658508
492	0.01792565053
493	0.01790986859
494	0.01788966416
495	0.01786070425
496	0.01783306735
497	0.01781001216
498	0.01778028092
499	0.01775870504
500	0.0177431747
501	0.01771431198
502	0.01769609411
503	0.01766192635
504	0.01764731334
505	0.01762650478
506	0.01759862789
507	0.01758336426
508	0.01756723177
509	0.01755894195
510	0.01753069596
511	0.01751442452
512	0.01748392165
513	0.01747090647
514	0.01745515763
515	0.0174232278
516	0.01739654113
517	0.01737108378
518	0.01735700108
519	0.01732727563
520	0.01730080852
521	0.01728428221
522	0.01725862411
523	0.01724260301
524	0.01722995376
525	0.01720554086
526	0.01717270309
527	0.01714443857
528	0.01712246652
529	0.0170922838
530	0.01706064234
531	0.01704035226
532	0.01701403797
533	0.01700007911
534	0.01698233367
535	0.01695843486
536	0.01694441769
537	0.01691794845
538	0.01689553462
539	0.01688193183
540	0.01686552398
541	0.01684732651
542	0.01682255192
543	0.01679158931
544	0.01677860489
545	0.01676596822
546	0.01674098903
547	0.01672541772
548	0.01669662636
549	0.01667398191
550	0.01666535867
551	0.01663721679
552	0.01661130652
553	0.01659406024
554	0.01657858387
555	0.01656402279
556	0.01653494107
557	0.01650653958
558	0.01649452139
559	0.0164811979
560	0.01647516705
561	0.01646756129
562	0.0164454813
563	0.01641868247
564	0.01638854428
565	0.01637224047
566	0.01635621378
567	0.01633083481
568	0.01632452146
569	0.01630285356
570	0.01628832803
571	0.01626086701
572	0.0162469358
573	0.01623018093
574	0.01620248691
575	0.01618753463
576	0.01616377555
577	0.01614139503
578	0.01612163595
579	0.01610682167
580	0.0160922904
581	0.01606829065
582	0.01605412017
583	0.01602769394
584	0.01601354138
585	0.01600053452
586	0.01598334028
587	0.01596451828
588	0.01594004157
589	0.01592862357
590	0.01590667047
591	0.01588774461
592	0.01586856711
593	0.01585401337
594	0.01583678281
595	0.01581388875
596	0.01580229767
597	0.01579612169
598	0.01578439413
599	0.01577079248
600	0.01575650653
601	0.015737186
602	0.01572236687
603	0.01570878471
604	0.01568406243
605	0.01566001901
606	0.01563579268
607	0.01562016906
608	0.01560922288
609	0.01558940885
610	0.01556453942
611	0.01554851169
612	0.01552552838
613	0.01551237755
614	0.01549271572
615	0.01547214263
616	0.01544791414
617	0.01543591895
618	0.01541410427
619	0.01539925935
620	0.01538566987
621	0.01537860226
622	0.01537021236
623	0.01534471349
624	0.01533151661
625	0.0153095843
626	0.01529703673
627	0.01528550221
628	0.01527201648
629	0.01526223248
630	0.01524763427
631	0.01522890346
632	0.01521360937
633	0.01520025008
634	0.0151830742
635	0.01517301296
636	0.0151604456
637	0.01513960272
638	0.01513272592
639	0.01511810733
640	0.0151052639
641	0.01509348559
642	0.01507472142
643	0.01505286588
644	0.01502941299
645	0.01500721919
646	0.01499009999
647	0.01496504473
648	0.01495488312
649	0.01494381085
650	0.01493316794
651	0.01490988448
652	0.01489218523
653	0.01487152173
654	0.01486009867
655	0.01483683066
656	0.01482199248
657	0.01480624177
658	0.01478522397
659	0.01477235993
660	0.01475945179
661	0.01473993999
662	0.01471886714
663	0.01470008985
664	0.01468327768
665	0.01467268104
666	0.01466153177
667	0.0146505235
668	0.014637506
669	0.01462164696
670	0.01460385106
671	0.01458813671
672	0.01457313489
673	0.01456515046
674	0.01454807172
675	0.01453935253
676	0.01452062607
677	0.01451222908
678	0.0144978555
679	0.01447803116
680	0.01445820768
681	0.01444281455
682	0.01442209524
683	0.01441022291
684	0.01439772446
685	0.01438240818
686	0.01436646371
687	0.01435555375
688	0.01434287238
689	0.01433228506
690	0.01431673527
691	0.01430563003
692	0.01429670153
693	0.01428389688
694	0.01426754951
695	0.01424818419
696	0.01423506492
697	0.01422074775
698	0.01420757156
699	0.01419053049
700	0.01417234326
701	0.01415237845
702	0.01413590706
703	0.01412191317
704	0.01411353674
705	0.01409392043
706	0.01408566136
707	0.01407031977
708	0.01405941087
709	0.01403897826
710	0.01403113777
711	0.01401808816
712	0.01400798975
713	0.01398628316
714	0.01396986218
715	0.01395048703
716	0.01392951337
717	0.0139230112
718	0.01390305677
719	0.01389395345
720	0.01388394775
721	0.01386539477
722	0.01384450286
723	0.01382722787
724	0.01380829256
725	0.01379760874
726	0.01378239185
727	0.01376869175
728	0.01375806394
729	0.01373913198
730	0.01372483414
731	0.0137138304
732	0.01369902662
733	0.01368921212
734	0.01367436903
735	0.01365619793
736	0.01363899789
737	0.01361856907
738	0.01360563928
739	0.01358963831
740	0.01357260207
741	0.01356392443
742	0.01355452352
743	0.01354897183
744	0.01353098286
745	0.01352223935
746	0.01351399402
747	0.01349846896
748	0.0134837339
749	0.01347022005
750	0.01345254384
751	0.01344516999
752	0.01343641719
753	0.01341612849
754	0.01340510416
755	0.01338691012
756	0.01337475686
757	0.01336655524
758	0.01334956218
759	0.01333864507
760	0.0133248268
761	0.01331591039
762	0.01330835591
763	0.01329791277
764	0.01328652326
765	0.01327838698
766	0.01326641474
767	0.0132569317
768	0.01324732361
769	0.01323831136
770	0.01322828403
771	0.01321253292
772	0.01320151815
773	0.01319116062
774	0.0131772055
775	0.01316561152
776	0.01314702273
777	0.01313924727
778	0.01312754455
779	0.01311760731
780	0.01310255745
781	0.01308293868
782	0.01306861905
783	0.01305075375
784	0.01303641721
785	0.01302704761
786	0.01301670466
787	0.01300773619
788	0.01299688757
789	0.01298830943
790	0.01297416388
791	0.01296065744
792	0.01294273986
793	0.01292941317
794	0.01291856815
795	0.01290494377
796	0.01289730971
797	0.01287892977
798	0.01286677101
799	0.0128505771
800	0.01284482372
801	0.01282776185
802	0.01282050573
803	0.01281235442
804	0.01280256781
805	0.01279150135
806	0.01277843097
807	0.01276062594
808	0.01274504931
809	0.01273621438
810	0.01272759191
811	0.0127121842
812	0.01269807093
813	0.01268768075
814	0.01268118959
815	0.01266996629
816	0.0126544399
817	0.01264077226
818	0.01262912106
819	0.01262190743
820	0.01261045514
821	0.01259771894
822	0.01258676091
823	0.01257990088
824	0.01256427635
825	0.01255646401
826	0.01254372985
827	0.01253278415
828	0.01252025076
829	0.01250933431
830	0.01249417151
831	0.01248645029
832	0.01247492771
833	0.01246221179
834	0.01244771262
835	0.01243143768
836	0.01241788711
837	0.0124086815
838	0.01240016631
839	0.01238338806
840	0.01237356953
841	0.01236627582
842	0.01235317713
843	0.01234394964
844	0.01233488252
845	0.01232303886
846	0.01231365358
847	0.01230404893
848	0.01229465677
849	0.01228523514
850	0.01227507672
851	0.01225819715
852	0.01225371032
853	0.01224819998
854	0.0122361294
855	0.01222877237
856	0.01221331812
857	0.01220588366
858	0.0121928358
859	0.01218692558
860	0.01217464231
861	0.012159888
862	0.01215087689
863	0.01213793184
864	0.01212506892
865	0.01211278701
866	0.01210604538
867	0.01209384596
868	0.01208214495
869	0.01207220215
870	0.01206541172
871	0.01204962477
872	0.01204142867
873	0.01203763684
874	0.01202702846
875	0.01201521458
876	0.01200978101
877	0.01199887583
878	0.01198979242
879	0.01197833854
880	0.01196990302
881	0.01195951233
882	0.01195406948
883	0.0119403439
884	0.01193174693
885	0.01191888012
886	0.01190649956
887	0.01189628599
888	0.01188809189
889	0.01188341124
890	0.01187278389
891	0.01185883147
892	0.01185236352
893	0.01183954695
894	0.01182661457
895	0.01181427759
896	0.01180824372
897	0.01179809581
898	0.01179103587
899	0.01177840383
900	0.01176955412
901	0.01176705632
902	0.01175536167
903	0.01174642978
904	0.01173974435
905	0.01172735168
906	0.01171704089
907	0.01170729221
908	0.01169615424
909	0.01168330142
910	0.01167848473
911	0.01166269053
912	0.01165483025
913	0.01164358446
914	0.01163454586
915	0.01162326112
916	0.01161392734
917	0.01160105952
918	0.01159308063
919	0.01158250515
920	0.01156881705
921	0.01156117682
922	0.01155465146
923	0.01154947378
924	0.01154001509
925	0.01153228825
926	0.01152156002
927	0.01151272909
928	0.01150449335
929	0.01148986604
930	0.01148513878
931	0.01147648937
932	0.01146302283
933	0.01145954604
934	0.01145282561
935	0.01144982804
936	0.01144334305
937	0.01143340538
938	0.01141852411
939	0.01141067334
940	0.01139935414
941	0.01138775892
942	0.01137471211
943	0.01136600549
944	0.01135423387
945	0.01134951127
946	0.01134292465
947	0.01133711363
948	0.0113247533
949	0.01130980931
950	0.0113032707
951	0.01129881484
952	0.01128596796
953	0.01127571457
954	0.01126927927
955	0.01125898421
956	0.01125114988
957	0.0112378161
958	0.011231079
959	0.0112229511
960	0.01121493803
961	0.01120910472
962	0.01119802707
963	0.01118850249
964	0.01118229002
965	0.01117481166
966	0.01116289204
967	0.01115147792
968	0.01114112758
969	0.01113618592
970	0.01113025603
971	0.01112324136
972	0.01111112701
973	0.0111061389
974	0.01109625552
975	0.01108354125
976	0.01107728088
977	0.01107162052
978	0.01106130198
979	0.01105606484
980	0.01104961027
981	0.01103864081
982	0.01103065568
983	0.01101997402
984	0.01101305875
985	0.0110052969
986	0.01099170748
987	0.01098465588
988	0.01097464285
989	0.01096236078
990	0.01094837421
991	0.01093979722
992	0.01093087013
993	0.01092478999
994	0.01091304609
995	0.01090129484
996	0.01089117277
997	0.01088604809
998	0.01087474057
999	0.01086231749
1000	0.01085443044
1001	0.01084897528
1002	0.01084000593
1003	0.0108272406
1004	0.01081857792
1005	0.01080844711
1006	0.01079953348
1007	0.01079285089
1008	0.01078691689
1009	0.01077888141
1010	0.01076990702
1011	0.01076219164
1012	0.01075088416
1013	0.01074249013
1014	0.01072969414
1015	0.010722377
1016	0.01071469758
1017	0.01070837737
1018	0.01070124716
1019	0.01069253992
1020	0.0106831975
1021	0.01067399488
1022	0.01066243106
1023	0.01065592088
1024	0.0106455875
1025	0.01063935376
1026	0.01063292878
1027	0.01062444076
1028	0.01061728655
1029	0.01060689898
1030	0.01060088835
1031	0.01059333123
1032	0.01059128891
1033	0.01058512896
1034	0.01057514628
1035	0.01056829264
1036	0.01056399008
1037	0.01055213173
1038	0.01054180574
1039	0.01053110993
1040	0.01052433587
1041	0.01051647592
1042	0.01050640893
1043	0.01049438422
1044	0.01048975003
1045	0.01047717213
1046	0.0104666305
1047	0.0104583229
1048	0.01045029294
1049	0.01044386274
1050	0.01043773468
1051	0.01043139233
1052	0.01041990813
1053	0.0104093688
1054	0.01040180889
1055	0.01039487691
1056	0.01038358586
1057	0.01037773701
1058	0.01037025334
1059	0.0103603396
1060	0.01034972299
1061	0.01034211877
1062	0.01033136303
1063	0.01032015514
1064	0.01031074651
1065	0.01030207712
1066	0.01029262199
1067	0.01028502039
1068	0.01027496328
1069	0.01026722263
1070	0.01025702182
1071	0.01024516137
1072	0.01023331697
1073	0.01022413025
1074	0.01021672527
1075	0.01020587372
1076	0.01019554311
1077	0.0101897987
1078	0.01018494658
1079	0.01017859529
1080	0.0101692125
1081	0.01016158882
1082	0.01015478547
1083	0.01014789216
1084	0.01013706911
1085	0.01012889796
1086	0.01011763427
1087	0.01010877914
1088	0.01010103198
1089	0.01009786483
1090	0.01009125259
1091	0.01008404875
1092	0.01007789429
1093	0.01006662826
1094	0.01006043849
1095	0.01005179784
1096	0.01004133169
1097	0.01003159643
1098	0.01002061348
1099	0.01001726132
1100	0.01000667828
1101	0.01000151974
1102	0.009991774842
1103	0.009986819457
1104	0.00997932389
1105	0.009969235544
1106	0.009958097016
1107	0.009949687481
1108	0.009941161067
1109	0.009934703819
1110	0.009926268052
1111	0.009920306683
1112	0.009912365918
1113	0.009903452983
1114	0.009896118694
1115	0.009889453547
1116	0.00988385197
1117	0.009877532321
1118	0.009872348684
1119	0.00986284509
1120	0.009856365489
1121	0.00985125413
1122	0.009844968723
1123	0.009837202649
1124	0.009830629387
1125	0.009820175077
1126	0.009811562473
1127	0.009802511072
1128	0.009796728926
1129	0.009791321286
1130	0.009784925185
1131	0.00977684351
1132	0.009770202601
1133	0.009763405806
1134	0.009752760746
1135	0.009743736776
1136	0.009734694498
1137	0.009727728424
1138	0.009719743371
1139	0.009713236605
1140	0.009702768688
1141	0.009695351202
1142	0.009686955327
1143	0.009681655197
1144	0.009671272001
1145	0.009665371521
1146	0.009656553031
1147	0.009650885667
1148	0.009641016969
1149	0.009633844834
1150	0.009627923668
1151	0.009621865701
1152	0.009611016574
1153	0.009601724143
1154	0.00959609968
1155	0.009588235297
1156	0.009581264836
1157	0.009575015312
1158	0.009571340018
1159	0.00956292679
1160	0.009556298297
1161	0.009548070792
1162	0.009542365457
1163	0.009535945724
1164	0.00953112173
1165	0.009522705427
1166	0.009517320981
1167	0.009511811196
1168	0.009501962027
1169	0.00949792499
1170	0.009493327659
1171	0.009489104473
1172	0.009484080778
1173	0.009475657972
1174	0.009469970451
1175	0.009459202089
1176	0.009451016806
1177	0.009444674252
1178	0.009437711891
1179	0.009432406558
1180	0.009425870566
1181	0.009415711085
1182	0.009411269666
1183	0.009403691462
1184	0.009394190696
1185	0.009387566409
1186	0.009382707136
1187	0.009375235937
1188	0.009368167983
1189	0.009363465635
1190	0.009354971421
1191	0.009347758709
1192	0.009340483605
1193	0.009337212449
1194	0.009330659
1195	0.009324428868
1196	0.009318521194
1197	0.009309667155
1198	0.009304425619
1199	0.009299188117
1200	0.009293189247
1201	0.009289011843
1202	0.009284185491
1203	0.009279328423
1204	0.009275986107
1205	0.009265445815
1206	0.009259623374
1207	0.009255925371
1208	0.009248145133
1209	0.009239612201
1210	0.009233539864
1211	0.009229666199
1212	0.009222987716
1213	0.009219482389
1214	0.009215622402
1215	0.009210833176
1216	0.009200519338
1217	0.009192054463
1218	0.009188056198
1219	0.009181025233
1220	0.009173597662
1221	0.009164129206
1222	0.009155837908
1223	0.009148532719
1224	0.009145078683
1225	0.009138813814
1226	0.009132518517
1227	0.009129553116
1228	0.009124875192
1229	0.009115835695
1230	0.009112299043
1231	0.009108192695
1232	0.009103115566
1233	0.009093686009
1234	0.009086029518
1235	0.009077653482
1236	0.009070540028
1237	0.009062918715
1238	0.009055777044
1239	0.0090484668
1240	0.009042576086
1241	0.00903616597
1242	0.009031789884
1243	0.009025841051
1244	0.009020699331
1245	0.009014645866
1246	0.009006782556
1247	0.009000684087
1248	0.008994451186
1249	0.008989213195
1250	0.008983256879
1251	0.008974586583
1252	0.008970505354
1253	0.008964949944
1254	0.008961689902
1255	0.008956761921
1256	0.008949500392
1257	0.008944381814
1258	0.00893567951
1259	0.00893198807
1260	0.008926229732
1261	0.008922267151
1262	0.008918255996
1263	0.008911727598
1264	0.008904795639
1265	0.008898497423
1266	0.00889072388
1267	0.008881189244
1268	0.008873030715
1269	0.008863670646
1270	0.008859479129
1271	0.008852803671
1272	0.008845076673
1273	0.008838250789
1274	0.008834110361
1275	0.008829595222
1276	0.00882341465
1277	0.008816538935
1278	0.008807348156
1279	0.00879959504
1280	0.00879448494
1281	0.00879055764
1282	0.00878510245
1283	0.008779620654
1284	0.00877423361
1285	0.008770193875
1286	0.008762663846
1287	0.008756587347
1288	0.008751464075
1289	0.008746922692
1290	0.008742278993
1291	0.008738034614
1292	0.008731936009
1293	0.008728496527
1294	0.008723765081
1295	0.008717066049
1296	0.008710513587
1297	0.008702231225
1298	0.008698529098
1299	0.008692657423
1300	0.008687683241
1301	0.008681005911
1302	0.008673062269
1303	0.008666490048
1304	0.008658047334
1305	0.008652026868
1306	0.008646135821
1307	0.00864107782
1308	0.008634568625
1309	0.008627952166
1310	0.00862262748
1311	0.00861665337
1312	0.008610869774
1313	0.008605860577
1314	0.00859963212
1315	0.008594600939
1316	0.00858784254
1317	0.008583026803
1318	0.008578270365
1319	0.008574745796
1320	0.008568471624
1321	0.008562032642
1322	0.008553924013
1323	0.008548179824
1324	0.008543412751
1325	0.008539403822
1326	0.008535693463
1327	0.008532494786
1328	0.008528114921
1329	0.008521027036
1330	0.008515536191
1331	0.008506948864
1332	0.008503653007
1333	0.00850018397
1334	0.008495243236
1335	0.008488328799
1336	0.008482771089
1337	0.008474571933
1338	0.008467613394
1339	0.008460259811
1340	0.008452349927
1341	0.008445126721
1342	0.008441913247
1343	0.008435858967
1344	0.008429012468
1345	0.008420614979
1346	0.008416723808
1347	0.008414668478
1348	0.008410979152
1349	0.008408825484
1350	0.008402966389
1351	0.008396252167
1352	0.008392342525
1353	0.008387819812
1354	0.008382497948
1355	0.008374451329
1356	0.008370844042
1357	0.008364616473
1358	0.008356605366
1359	0.008350463583
1360	0.008346153919
1361	0.008342054158
1362	0.008334307767
1363	0.008329230552
1364	0.008325626952
1365	0.008317735683
1366	0.00831415288
1367	0.008307161487
1368	0.008299235605
1369	0.008295329105
1370	0.008292916828
1371	0.008288574583
1372	0.008283315351
1373	0.008277815865
1374	0.008269017077
1375	0.008264554243
1376	0.008258666619
1377	0.008251280943
1378	0.008247631512
1379	0.008240634542
1380	0.008234804168
1381	0.008227420848
1382	0.008219220653
1383	0.008217597914
1384	0.008215048569
1385	0.008211206486
1386	0.008205740794
1387	0.008201845295
1388	0.00819443855
1389	0.008188494478
1390	0.008185923114
1391	0.008179678472
1392	0.008172134256
1393	0.008168091194
1394	0.008159950957
1395	0.008156299665
1396	0.008151645829
1397	0.008144991489
1398	0.008139910063
1399	0.008132980562
1400	0.008127307794
1401	0.008123497759
1402	0.008118888172
1403	0.008114610514
1404	0.008109122531
1405	0.008105315233
1406	0.00809996672
1407	0.00809286513
1408	0.008086623439
1409	0.008081408207
1410	0.008076768366
1411	0.008074007924
1412	0.008068687616
1413	0.008065089316
1414	0.0080569183
1415	0.008051601857
1416	0.008046868344
1417	0.008042762125
1418	0.008036932872
1419	0.008029482473
1420	0.008022059246
1421	0.008018838449
1422	0.008014839056
1423	0.008009017875
1424	0.008005562038
1425	0.008001788758
1426	0.007997884702
1427	0.007994990577
1428	0.007990911244
1429	0.007985965958
1430	0.00797945076
1431	0.007974118173
1432	0.007966313756
1433	0.007958487518
1434	0.007953383807
1435	0.007947664609
1436	0.007940227003
1437	0.007935665423
1438	0.007930137308
1439	0.00792291122
1440	0.007916654424
1441	0.007912580154
1442	0.007909009759
1443	0.007902190514
1444	0.007897536147
1445	0.00789370301
1446	0.007890601834
1447	0.007883375937
1448	0.007879630643
1449	0.007873744581
1450	0.00786745518
1451	0.007861273616
1452	0.007855401872
1453	0.007850446904
1454	0.007846613038
1455	0.007840415433
1456	0.007834960087
1457	0.007827796145
1458	0.00782097523
1459	0.007817311151
1460	0.007811805078
1461	0.007807151252
1462	0.007800391837
1463	0.007794592495
1464	0.007789229589
1465	0.007784761111
1466	0.007778737503
1467	0.007772937203
1468	0.007768491529
1469	0.007761341835
1470	0.007755424693
1471	0.007749790855
1472	0.007744096919
1473	0.007739561648
1474	0.007734385252
1475	0.007730246037
1476	0.007727142402
1477	0.007722741224
1478	0.007719252431
1479	0.007716107699
1480	0.007712060245
1481	0.007709933276
1482	0.007704969558
1483	0.007701013094
1484	0.007696191889
1485	0.007689218177
1486	0.007686282674
1487	0.00768189622
1488	0.007676660307
1489	0.007669046526
1490	0.007666618767
1491	0.007660902132
1492	0.007656708294
1493	0.007649411067
1494	0.007643826035
1495	0.007638265938
1496	0.007635833665
1497	0.007631640347
1498	0.007625245223
